user_id,product_id,interaction_type,timestamp
7da2fa70-1553-4ed3-b08a-f19d06f371ca,d427442e-3cdb-4e3c-bcf2-9d0cfa096588,click,2024-01-28 16:59:28
e11477de-394d-485c-b0bb-a834c731b28a,29621747-db48-4046-a853-4d058774aad3,purchase,2024-04-24 02:21:56
d5343651-df2b-4dfa-add5-e1af62af0378,d6fd5eb7-5d0d-4e72-9420-c29715883369,purchase,2024-01-22 08:18:54
b993ba19-2ddd-4306-9773-40d4d968e72c,80f3a417-47a5-4d5e-bc67-1020ba92dad9,purchase,2024-04-19 15:02:37
0071cdd6-1017-4e39-ada3-cdac254e7b53,56040d15-0a83-4eb8-bc1e-812c2c59514f,purchase,2024-01-09 12:55:41
d5343651-df2b-4dfa-add5-e1af62af0378,2956fd2a-9a9b-4c94-99b4-cd2433ddb9f5,click,2024-03-26 03:28:16
61a2a5db-80a6-4fe9-8d8a-b9794a9c7b09,a5e6bf2e-4ff3-4a55-960b-70b387c5e738,purchase,2024-04-03 08:04:05
d5343651-df2b-4dfa-add5-e1af62af0378,7e660cf6-bc9e-4183-92ac-259868df2ab0,click,2024-03-07 16:52:20
a6de9af6-9eae-4be1-9c06-0ef6b0ea61c2,9cdc9293-b036-455c-9045-ab59002d6f4f,view,2024-02-29 23:41:38
8d9eae1b-9daa-4429-bd84-4e5a69753d78,6863cacd-eab3-4cfe-867f-c8e69e85d289,view,2024-02-07 09:29:06
73e843fd-7c6e-4f00-a1bf-c8fbd84880c2,e5e9b7d2-0acb-4795-b35f-351733ada096,click,2024-02-27 15:25:59
7b39ce00-e463-4f1e-bbfe-e09d26156777,a326a10c-b1cb-4619-92cd-482b3f414ec9,view,2024-02-16 03:39:52
d1292742-b991-4ecd-b1da-c5d27232fe67,3c9e713c-be7a-4026-aeac-9d57b29d2a7e,click,2024-03-09 02:20:45
11a3f877-f587-44df-aa58-37276143bf1f,a326a10c-b1cb-4619-92cd-482b3f414ec9,purchase,2024-03-21 04:12:05
9efed4c4-e724-4faa-aefe-b33a5b8b53a3,4d841498-732c-404a-bf67-3c7c7ab2b090,click,2024-04-14 06:05:24
dcf31d96-007f-4df9-bd43-057a1d29af33,a2833599-5676-4428-9c02-ffe3589effe5,view,2024-01-14 15:01:50
cfe78e03-2c52-445a-b0ba-3e65fb3f1f08,a1c7f712-ec50-4d8e-a6fa-15bca0f05427,view,2024-03-04 14:26:57
a9f56dc3-0bbf-4ae0-a90f-d95a789189bb,b91e90e8-2d2e-4a31-bd83-15e54b736296,click,2024-03-26 13:04:57
e63914d2-7871-4a67-9d4e-3df529d8cc80,f1520ac1-cff7-488c-bacb-3c62557051f1,click,2024-02-26 12:10:16
0ffea2a9-6a00-4276-9cb6-3f892c42c094,dca61c6e-59bc-4898-9653-172dbfe9b8c7,purchase,2024-02-21 02:31:16
e13477f8-0797-4ef7-9ab6-c1070f6d5d27,80f3a417-47a5-4d5e-bc67-1020ba92dad9,purchase,2024-01-14 07:40:59
1f2f0148-5924-4307-b3dd-b5298687940c,cba82267-cd0c-4dc4-b9e8-a7c1e0f9c5e0,purchase,2024-02-22 06:54:13
c71463ea-33f2-465f-b547-bd3a81ee5344,6f6f63e5-55b4-461b-82b9-4fed6cd2c7a0,view,2024-01-01 21:30:31
7da2fa70-1553-4ed3-b08a-f19d06f371ca,a1ff341d-5e40-42ea-aa26-0bcdb17a7a95,purchase,2024-03-29 13:23:47
07706f6f-2c62-498c-9184-e15d046074f2,3c9e713c-be7a-4026-aeac-9d57b29d2a7e,view,2024-04-09 07:12:17
d40f40d1-ca69-45b3-ad88-bfdf4169bcf0,f4d0b3dd-5773-4006-aef3-c751ec8b891b,purchase,2024-02-23 07:39:13
8d9eae1b-9daa-4429-bd84-4e5a69753d78,1d7edc94-8084-4234-aaf0-a7a17ac74a1b,click,2024-02-13 05:36:04
8d9eae1b-9daa-4429-bd84-4e5a69753d78,1d7edc94-8084-4234-aaf0-a7a17ac74a1b,view,2024-02-05 00:26:32
173ba2ec-5bee-49e4-9e7c-97334eb437a0,80f3a417-47a5-4d5e-bc67-1020ba92dad9,view,2024-02-01 16:27:08
8061ba6d-cd0b-4196-b809-01bb87cb3fb9,de8bef7c-c195-4ae1-a836-c02dcb2d0496,view,2024-03-03 00:22:41
4309a88a-7cde-4dd9-bf79-237d4d68d431,bd288fab-c77f-4a72-9236-80c801b3bc9d,click,2024-02-01 03:11:17
e63914d2-7871-4a67-9d4e-3df529d8cc80,cd831156-18d6-42e5-acc4-4307375718c9,click,2024-03-19 08:56:41
fd57f0e7-fb9a-4800-89e1-35f59b367eb9,c8b302d5-1f12-42d9-993d-1ff1b274d980,view,2024-02-03 15:39:10
d1292742-b991-4ecd-b1da-c5d27232fe67,5d900a1c-ef36-4d7a-a573-14e526304bd7,purchase,2024-01-30 07:53:08
73e843fd-7c6e-4f00-a1bf-c8fbd84880c2,0556a1e4-39a2-4869-9011-873e9d616dc4,view,2024-02-18 16:37:46
2735c8de-bfd4-449f-90ae-e04ac71efaa1,6f6f63e5-55b4-461b-82b9-4fed6cd2c7a0,purchase,2024-01-28 20:26:09
0b1070ef-6474-4983-a41c-7e2868f82056,c8b302d5-1f12-42d9-993d-1ff1b274d980,click,2024-03-31 03:29:35
934b025a-867e-419f-ad3d-d1a70f7c4a2a,6c17e88e-94e2-48ac-a913-08baadd234a4,click,2024-01-17 06:20:42
b16f0f0c-5cda-4e53-9036-0b335815ec93,ff5e955b-6936-4622-b9cb-349e370fdb2f,purchase,2024-04-08 08:24:14
4603af2c-e277-4e95-acaf-4e3ddee71e2b,a1c7f712-ec50-4d8e-a6fa-15bca0f05427,view,2024-02-21 23:27:03
ad6d5a53-d457-497e-81bd-484aa3f86204,a367909e-9af4-4d5f-b718-73b0b97f99ca,click,2024-04-16 07:10:03
bf22e4ac-d828-4734-a3b8-efd4d301e122,bd288fab-c77f-4a72-9236-80c801b3bc9d,click,2024-02-09 08:49:39
0d08780f-d1cc-4fe8-9add-c23ab285eb21,22277d21-e60f-43ab-acb8-549ed502214f,view,2024-01-02 00:15:05
8efe4373-8138-4f93-b16b-d61f0bc03bb0,4d841498-732c-404a-bf67-3c7c7ab2b090,view,2024-02-18 02:46:11
e63914d2-7871-4a67-9d4e-3df529d8cc80,cba82267-cd0c-4dc4-b9e8-a7c1e0f9c5e0,view,2024-02-22 23:03:27
5c98c42f-dfaf-4aad-b8d9-a7c72b3a675d,de8bef7c-c195-4ae1-a836-c02dcb2d0496,view,2024-04-12 14:12:42
4309a88a-7cde-4dd9-bf79-237d4d68d431,bd288fab-c77f-4a72-9236-80c801b3bc9d,click,2024-04-22 23:23:10
12a8e863-fbad-4b28-a4e3-2de65814927b,a1ff341d-5e40-42ea-aa26-0bcdb17a7a95,click,2024-02-19 21:50:05
e25f6c6f-a62f-4d04-83e8-e907541e8566,bd288fab-c77f-4a72-9236-80c801b3bc9d,click,2024-02-20 19:57:22
ff75dec0-e794-4dd6-abe7-ab03ee8961af,8d45db61-9f45-4f45-a3a0-9e7d3412930f,click,2024-02-29 14:36:56
285836e3-ad83-4c14-aa30-b2173ad6aa38,a2833599-5676-4428-9c02-ffe3589effe5,purchase,2024-04-24 13:23:50
73e843fd-7c6e-4f00-a1bf-c8fbd84880c2,6863cacd-eab3-4cfe-867f-c8e69e85d289,view,2024-03-12 15:55:52
e63914d2-7871-4a67-9d4e-3df529d8cc80,a5e6bf2e-4ff3-4a55-960b-70b387c5e738,purchase,2024-02-16 03:35:27
b16f0f0c-5cda-4e53-9036-0b335815ec93,e5e9b7d2-0acb-4795-b35f-351733ada096,click,2024-03-20 19:02:44
c55b462c-479f-42fa-b5cd-74d0e2c50ee4,52feeba5-b5a9-471a-8431-627e257d9015,view,2024-02-04 17:42:55
b993ba19-2ddd-4306-9773-40d4d968e72c,6c17e88e-94e2-48ac-a913-08baadd234a4,view,2024-02-09 01:02:40
a6de9af6-9eae-4be1-9c06-0ef6b0ea61c2,56040d15-0a83-4eb8-bc1e-812c2c59514f,view,2024-03-13 05:23:50
285836e3-ad83-4c14-aa30-b2173ad6aa38,29621747-db48-4046-a853-4d058774aad3,click,2024-01-09 22:27:35
7839c863-f6d2-4c5a-a557-06d9d085efed,4d841498-732c-404a-bf67-3c7c7ab2b090,purchase,2024-04-14 00:23:53
8d129bbe-c70e-4699-80f4-38b8164e3e6b,e5e9b7d2-0acb-4795-b35f-351733ada096,purchase,2024-04-24 15:21:17
d16b6fb4-60cb-4d82-b372-4b0390e7f3f4,29621747-db48-4046-a853-4d058774aad3,click,2024-03-12 06:12:35
7da2fa70-1553-4ed3-b08a-f19d06f371ca,71867db6-016b-40f6-a52e-7c83b9a0a479,purchase,2024-02-14 22:54:04
b993ba19-2ddd-4306-9773-40d4d968e72c,65bd29d9-fcfc-42bc-864c-d0f38cd0672a,click,2024-03-29 02:29:53
07706f6f-2c62-498c-9184-e15d046074f2,f4d0b3dd-5773-4006-aef3-c751ec8b891b,purchase,2024-01-26 20:55:30
65710c8c-0ad7-4137-8170-7c5b97aeb870,cfbf9902-3072-4b3b-ac54-292d9c7f50da,click,2024-02-24 11:46:53
12a8e863-fbad-4b28-a4e3-2de65814927b,56040d15-0a83-4eb8-bc1e-812c2c59514f,purchase,2024-02-03 16:59:56
0071cdd6-1017-4e39-ada3-cdac254e7b53,54d37d34-e29b-4cec-8763-dd590dc15a0d,view,2024-03-03 10:24:51
285836e3-ad83-4c14-aa30-b2173ad6aa38,cba82267-cd0c-4dc4-b9e8-a7c1e0f9c5e0,click,2024-01-07 09:16:18
d5343651-df2b-4dfa-add5-e1af62af0378,9d76067f-bdec-4a58-bf79-78697682f813,purchase,2024-04-27 15:10:25
65710c8c-0ad7-4137-8170-7c5b97aeb870,27fd2e13-8ae3-4ec4-ae15-44d2ced02648,purchase,2024-03-30 09:24:39
13421e5c-8745-45b9-b08d-379e41263996,65bd29d9-fcfc-42bc-864c-d0f38cd0672a,click,2024-01-23 11:55:17
2735c8de-bfd4-449f-90ae-e04ac71efaa1,a1ff341d-5e40-42ea-aa26-0bcdb17a7a95,click,2024-03-27 16:49:37
ce502a6f-daa8-456c-b1aa-910761e36897,745c0258-73c9-4c48-a120-25179715ed2e,view,2024-03-03 23:31:20
fd62631e-7d82-467c-b093-c530c96c2c26,52feeba5-b5a9-471a-8431-627e257d9015,purchase,2024-03-10 12:15:30
7b39ce00-e463-4f1e-bbfe-e09d26156777,745c0258-73c9-4c48-a120-25179715ed2e,view,2024-03-08 20:41:13
a9efcd07-aa52-44f0-b81c-7aa0dd28fb7b,b35b2722-263c-4f16-94cc-4bd492eb4076,view,2024-02-14 17:27:32
e63914d2-7871-4a67-9d4e-3df529d8cc80,a326a10c-b1cb-4619-92cd-482b3f414ec9,purchase,2024-02-10 17:51:41
8061ba6d-cd0b-4196-b809-01bb87cb3fb9,dca61c6e-59bc-4898-9653-172dbfe9b8c7,click,2024-01-26 18:27:48
dcf31d96-007f-4df9-bd43-057a1d29af33,d427442e-3cdb-4e3c-bcf2-9d0cfa096588,purchase,2024-02-29 10:16:18
07706f6f-2c62-498c-9184-e15d046074f2,cd1bcc29-fa9d-49fd-84c5-e6a0752d6da9,click,2024-01-30 16:49:30
dcf31d96-007f-4df9-bd43-057a1d29af33,1d7edc94-8084-4234-aaf0-a7a17ac74a1b,click,2024-01-19 19:48:54
64c36f08-d20d-4cde-96ec-a77c9be9c34c,29621747-db48-4046-a853-4d058774aad3,click,2024-02-20 07:49:31
7da2fa70-1553-4ed3-b08a-f19d06f371ca,0556a1e4-39a2-4869-9011-873e9d616dc4,view,2024-02-10 04:40:32
55a81e3f-0900-437b-af04-07e001790006,27fd2e13-8ae3-4ec4-ae15-44d2ced02648,click,2024-04-12 12:23:37
fd62631e-7d82-467c-b093-c530c96c2c26,0d57ac49-7764-4ff7-abfb-b6a0e15689bb,view,2024-02-04 20:32:01
64c36f08-d20d-4cde-96ec-a77c9be9c34c,2956fd2a-9a9b-4c94-99b4-cd2433ddb9f5,purchase,2024-02-23 18:40:38
8efe4373-8138-4f93-b16b-d61f0bc03bb0,cba82267-cd0c-4dc4-b9e8-a7c1e0f9c5e0,click,2024-02-17 12:03:57
05444395-5697-4b9a-a472-60bbb6b1c516,a5e6bf2e-4ff3-4a55-960b-70b387c5e738,click,2024-04-08 05:21:36
7da2fa70-1553-4ed3-b08a-f19d06f371ca,dca61c6e-59bc-4898-9653-172dbfe9b8c7,click,2024-03-20 15:27:44
b993ba19-2ddd-4306-9773-40d4d968e72c,a367909e-9af4-4d5f-b718-73b0b97f99ca,purchase,2024-04-20 02:06:06
65710c8c-0ad7-4137-8170-7c5b97aeb870,52feeba5-b5a9-471a-8431-627e257d9015,click,2024-02-24 12:29:51
1d950deb-5851-4e85-ad4a-c7cb1124d35a,22277d21-e60f-43ab-acb8-549ed502214f,click,2024-02-22 13:18:37
e7690926-4096-423a-bc1c-d678b5b97a27,52feeba5-b5a9-471a-8431-627e257d9015,purchase,2024-02-22 10:03:27
b75a690b-e68d-48a3-9c45-1b8d41566a71,a367909e-9af4-4d5f-b718-73b0b97f99ca,view,2024-03-31 23:23:06
07706f6f-2c62-498c-9184-e15d046074f2,94ccac80-b815-4bf5-ba5c-bda2bc3852ec,click,2024-01-19 22:19:25
c7c8953a-8905-41dc-ad56-831e5a7630eb,d6fd5eb7-5d0d-4e72-9420-c29715883369,click,2024-02-19 16:27:14
c71463ea-33f2-465f-b547-bd3a81ee5344,3c9e713c-be7a-4026-aeac-9d57b29d2a7e,click,2024-03-01 08:48:40
68802dc5-5dce-4b10-a4bf-8888e4cdf9a3,b35b2722-263c-4f16-94cc-4bd492eb4076,purchase,2024-03-06 20:25:37
c55b462c-479f-42fa-b5cd-74d0e2c50ee4,cba82267-cd0c-4dc4-b9e8-a7c1e0f9c5e0,click,2024-02-08 11:25:41
b16f0f0c-5cda-4e53-9036-0b335815ec93,a326a10c-b1cb-4619-92cd-482b3f414ec9,purchase,2024-04-18 00:57:20
a199ff18-60ae-4abc-87e4-ee72569c92e5,a1c7f712-ec50-4d8e-a6fa-15bca0f05427,view,2024-01-22 17:54:15
7b39ce00-e463-4f1e-bbfe-e09d26156777,dca61c6e-59bc-4898-9653-172dbfe9b8c7,click,2024-04-02 17:27:15
f701ab16-33ea-4c40-b0a0-8630060ceeb5,7e660cf6-bc9e-4183-92ac-259868df2ab0,click,2024-02-21 23:18:35
d1292742-b991-4ecd-b1da-c5d27232fe67,4d841498-732c-404a-bf67-3c7c7ab2b090,purchase,2024-04-05 05:31:45
11a3f877-f587-44df-aa58-37276143bf1f,8d45db61-9f45-4f45-a3a0-9e7d3412930f,purchase,2024-04-09 16:58:56
9efed4c4-e724-4faa-aefe-b33a5b8b53a3,a326a10c-b1cb-4619-92cd-482b3f414ec9,purchase,2024-04-01 05:58:39
8d84b503-ddcc-419b-9026-fa834e73e18f,52feeba5-b5a9-471a-8431-627e257d9015,view,2024-02-14 11:00:03
a199ff18-60ae-4abc-87e4-ee72569c92e5,71867db6-016b-40f6-a52e-7c83b9a0a479,purchase,2024-01-11 10:48:39
1f2f0148-5924-4307-b3dd-b5298687940c,6863cacd-eab3-4cfe-867f-c8e69e85d289,view,2024-01-13 14:33:24
ce502a6f-daa8-456c-b1aa-910761e36897,a367909e-9af4-4d5f-b718-73b0b97f99ca,purchase,2024-03-14 00:00:41
733b8945-c580-4194-9860-6a89c646ddf9,9cdc9293-b036-455c-9045-ab59002d6f4f,click,2024-01-25 21:06:53
11535be9-a3c1-41b5-bcc0-b05528b14571,f300ed2f-18c5-48e8-acde-c752f64c1536,click,2024-02-20 11:34:36
a34fd109-8802-4867-8e43-fdd3c68aa7bb,8d45db61-9f45-4f45-a3a0-9e7d3412930f,click,2024-02-08 10:07:20
d5343651-df2b-4dfa-add5-e1af62af0378,a1c7f712-ec50-4d8e-a6fa-15bca0f05427,click,2024-02-11 05:52:53
55a81e3f-0900-437b-af04-07e001790006,5d900a1c-ef36-4d7a-a573-14e526304bd7,click,2024-01-26 22:24:14
0071cdd6-1017-4e39-ada3-cdac254e7b53,65bd29d9-fcfc-42bc-864c-d0f38cd0672a,click,2024-01-28 14:25:24
b75a690b-e68d-48a3-9c45-1b8d41566a71,4d841498-732c-404a-bf67-3c7c7ab2b090,click,2024-03-20 22:25:37
e7690926-4096-423a-bc1c-d678b5b97a27,cd831156-18d6-42e5-acc4-4307375718c9,purchase,2024-02-10 06:18:19
7da2fa70-1553-4ed3-b08a-f19d06f371ca,d18ebf95-9afa-4e24-9eb9-cc55c89aeb8e,purchase,2024-04-24 13:04:59
c8675594-d328-4c5c-a0d8-be90d7dcd606,9d76067f-bdec-4a58-bf79-78697682f813,purchase,2024-02-11 22:54:07
65710c8c-0ad7-4137-8170-7c5b97aeb870,80f3a417-47a5-4d5e-bc67-1020ba92dad9,view,2024-04-20 04:42:50
43de7e6b-1983-49e6-b377-c2d8acae38b4,de8bef7c-c195-4ae1-a836-c02dcb2d0496,view,2024-02-02 14:55:00
da97240c-83f7-4d62-acf2-3f7bd5c1cdb4,80f3a417-47a5-4d5e-bc67-1020ba92dad9,view,2024-03-23 09:35:58
8d9eae1b-9daa-4429-bd84-4e5a69753d78,7e660cf6-bc9e-4183-92ac-259868df2ab0,click,2024-04-20 05:36:54
d1497c18-5675-40c0-86dc-736037491d9e,b91e90e8-2d2e-4a31-bd83-15e54b736296,view,2024-02-07 09:10:19
9efed4c4-e724-4faa-aefe-b33a5b8b53a3,f4d0b3dd-5773-4006-aef3-c751ec8b891b,click,2024-04-02 13:14:57
5cd6e264-cf4f-4b21-8adb-2a6221f32c64,29621747-db48-4046-a853-4d058774aad3,purchase,2024-04-13 08:49:03
d16b6fb4-60cb-4d82-b372-4b0390e7f3f4,29621747-db48-4046-a853-4d058774aad3,click,2024-02-24 21:43:24
a9f56dc3-0bbf-4ae0-a90f-d95a789189bb,94ccac80-b815-4bf5-ba5c-bda2bc3852ec,purchase,2024-03-09 05:15:47
733b8945-c580-4194-9860-6a89c646ddf9,2956fd2a-9a9b-4c94-99b4-cd2433ddb9f5,view,2024-03-04 20:31:12
977fe124-04c7-47b1-8a18-ad500256deeb,b35b2722-263c-4f16-94cc-4bd492eb4076,click,2024-01-11 08:52:38
e7690926-4096-423a-bc1c-d678b5b97a27,22277d21-e60f-43ab-acb8-549ed502214f,view,2024-01-16 06:42:12
2735c8de-bfd4-449f-90ae-e04ac71efaa1,cd1bcc29-fa9d-49fd-84c5-e6a0752d6da9,purchase,2024-01-11 04:59:12
d5343651-df2b-4dfa-add5-e1af62af0378,bd288fab-c77f-4a72-9236-80c801b3bc9d,purchase,2024-02-22 18:28:01
dcf31d96-007f-4df9-bd43-057a1d29af33,d6fd5eb7-5d0d-4e72-9420-c29715883369,click,2024-04-05 17:55:27
8ca3988f-50da-407c-aaea-0b3335c904b8,6863cacd-eab3-4cfe-867f-c8e69e85d289,purchase,2024-01-05 03:10:48
c71463ea-33f2-465f-b547-bd3a81ee5344,29621747-db48-4046-a853-4d058774aad3,view,2024-02-07 20:22:48
7ae30a38-03b0-4336-9612-430f5fe2137d,7e660cf6-bc9e-4183-92ac-259868df2ab0,purchase,2024-04-22 20:41:30
b16f0f0c-5cda-4e53-9036-0b335815ec93,5d900a1c-ef36-4d7a-a573-14e526304bd7,purchase,2024-03-29 03:01:48
5728d224-bfbc-479d-9ba5-a8311b81b1bd,de8bef7c-c195-4ae1-a836-c02dcb2d0496,purchase,2024-03-18 21:50:48
fd62631e-7d82-467c-b093-c530c96c2c26,4d841498-732c-404a-bf67-3c7c7ab2b090,click,2024-03-08 00:27:35
4dd4dc44-bf8c-4bf8-aaf9-4574f49887df,dca61c6e-59bc-4898-9653-172dbfe9b8c7,click,2024-04-13 11:07:51
65710c8c-0ad7-4137-8170-7c5b97aeb870,dca61c6e-59bc-4898-9653-172dbfe9b8c7,click,2024-04-01 18:30:20
55a81e3f-0900-437b-af04-07e001790006,de8bef7c-c195-4ae1-a836-c02dcb2d0496,view,2024-04-24 12:24:50
13421e5c-8745-45b9-b08d-379e41263996,cd831156-18d6-42e5-acc4-4307375718c9,view,2024-02-23 03:35:27
1d950deb-5851-4e85-ad4a-c7cb1124d35a,6f6f63e5-55b4-461b-82b9-4fed6cd2c7a0,purchase,2024-01-16 03:09:16
32c73a08-6708-41d2-ac24-a37077459390,2956fd2a-9a9b-4c94-99b4-cd2433ddb9f5,view,2024-01-22 06:44:12
5d199e17-8276-4392-a32c-ce83e2882455,5d900a1c-ef36-4d7a-a573-14e526304bd7,click,2024-03-16 23:50:55
fd57f0e7-fb9a-4800-89e1-35f59b367eb9,27fd2e13-8ae3-4ec4-ae15-44d2ced02648,view,2024-04-10 06:45:49
2735c8de-bfd4-449f-90ae-e04ac71efaa1,71867db6-016b-40f6-a52e-7c83b9a0a479,view,2024-01-09 13:51:31
ebb829d0-7a77-435b-880f-7d8e33ea6826,52feeba5-b5a9-471a-8431-627e257d9015,purchase,2024-03-05 02:02:49
5cd6e264-cf4f-4b21-8adb-2a6221f32c64,f1520ac1-cff7-488c-bacb-3c62557051f1,purchase,2024-02-08 11:24:10
e13477f8-0797-4ef7-9ab6-c1070f6d5d27,1d7edc94-8084-4234-aaf0-a7a17ac74a1b,click,2024-01-28 00:28:04
0071cdd6-1017-4e39-ada3-cdac254e7b53,0556a1e4-39a2-4869-9011-873e9d616dc4,purchase,2024-03-09 19:16:54
61a2a5db-80a6-4fe9-8d8a-b9794a9c7b09,cfbf9902-3072-4b3b-ac54-292d9c7f50da,click,2024-03-03 14:39:18
b75a690b-e68d-48a3-9c45-1b8d41566a71,22277d21-e60f-43ab-acb8-549ed502214f,click,2024-03-30 23:34:03
a34fd109-8802-4867-8e43-fdd3c68aa7bb,52feeba5-b5a9-471a-8431-627e257d9015,purchase,2024-01-31 20:06:37
e25f6c6f-a62f-4d04-83e8-e907541e8566,80f3a417-47a5-4d5e-bc67-1020ba92dad9,view,2024-03-03 09:11:21
da97240c-83f7-4d62-acf2-3f7bd5c1cdb4,27fd2e13-8ae3-4ec4-ae15-44d2ced02648,click,2024-01-09 16:30:05
0071cdd6-1017-4e39-ada3-cdac254e7b53,b91e90e8-2d2e-4a31-bd83-15e54b736296,click,2024-03-09 14:10:35
8ca3988f-50da-407c-aaea-0b3335c904b8,94ccac80-b815-4bf5-ba5c-bda2bc3852ec,view,2024-02-27 19:46:42
8061ba6d-cd0b-4196-b809-01bb87cb3fb9,80f3a417-47a5-4d5e-bc67-1020ba92dad9,click,2024-03-08 16:33:28
7b39ce00-e463-4f1e-bbfe-e09d26156777,c8b302d5-1f12-42d9-993d-1ff1b274d980,view,2024-04-25 13:39:50
173ba2ec-5bee-49e4-9e7c-97334eb437a0,94ccac80-b815-4bf5-ba5c-bda2bc3852ec,click,2024-01-30 23:35:04
9efed4c4-e724-4faa-aefe-b33a5b8b53a3,a367909e-9af4-4d5f-b718-73b0b97f99ca,click,2024-03-23 09:17:57
61a2a5db-80a6-4fe9-8d8a-b9794a9c7b09,54d37d34-e29b-4cec-8763-dd590dc15a0d,view,2024-02-03 04:07:12
173ba2ec-5bee-49e4-9e7c-97334eb437a0,a5e6bf2e-4ff3-4a55-960b-70b387c5e738,click,2024-03-12 16:21:32
43de7e6b-1983-49e6-b377-c2d8acae38b4,65bd29d9-fcfc-42bc-864c-d0f38cd0672a,view,2024-04-26 07:27:26
7da2fa70-1553-4ed3-b08a-f19d06f371ca,ff5e955b-6936-4622-b9cb-349e370fdb2f,click,2024-02-18 10:49:45
11a3f877-f587-44df-aa58-37276143bf1f,9cdc9293-b036-455c-9045-ab59002d6f4f,click,2024-02-24 19:37:57
8d84b503-ddcc-419b-9026-fa834e73e18f,8d45db61-9f45-4f45-a3a0-9e7d3412930f,view,2024-03-29 19:35:16
20d3f9f7-4341-4724-926e-61dc713bb508,d18ebf95-9afa-4e24-9eb9-cc55c89aeb8e,click,2024-03-12 16:22:24
7f77eea6-bd29-4bf7-a996-a73fdde90ec7,6f6f63e5-55b4-461b-82b9-4fed6cd2c7a0,click,2024-04-02 14:54:02
11a3f877-f587-44df-aa58-37276143bf1f,8d45db61-9f45-4f45-a3a0-9e7d3412930f,click,2024-04-10 18:49:46
da97240c-83f7-4d62-acf2-3f7bd5c1cdb4,cd1bcc29-fa9d-49fd-84c5-e6a0752d6da9,view,2024-01-08 13:13:42
f701ab16-33ea-4c40-b0a0-8630060ceeb5,80f3a417-47a5-4d5e-bc67-1020ba92dad9,click,2024-02-03 02:02:30
a199ff18-60ae-4abc-87e4-ee72569c92e5,c8b302d5-1f12-42d9-993d-1ff1b274d980,purchase,2024-03-09 23:50:07
499d3e17-2715-4b5c-8f1c-6e440280d91d,bd288fab-c77f-4a72-9236-80c801b3bc9d,purchase,2024-01-26 03:28:04
a34fd109-8802-4867-8e43-fdd3c68aa7bb,27fd2e13-8ae3-4ec4-ae15-44d2ced02648,view,2024-03-24 22:06:44
6f432ad0-5b82-45db-8859-fd5e585ad7f5,a1ff341d-5e40-42ea-aa26-0bcdb17a7a95,click,2024-04-21 22:36:14
6f432ad0-5b82-45db-8859-fd5e585ad7f5,bd288fab-c77f-4a72-9236-80c801b3bc9d,view,2024-01-31 03:36:46
61a2a5db-80a6-4fe9-8d8a-b9794a9c7b09,27fd2e13-8ae3-4ec4-ae15-44d2ced02648,purchase,2024-03-20 00:54:45
d16b6fb4-60cb-4d82-b372-4b0390e7f3f4,b35b2722-263c-4f16-94cc-4bd492eb4076,purchase,2024-03-18 15:40:10
e7690926-4096-423a-bc1c-d678b5b97a27,d18ebf95-9afa-4e24-9eb9-cc55c89aeb8e,click,2024-01-02 01:34:03
7839c863-f6d2-4c5a-a557-06d9d085efed,f4d0b3dd-5773-4006-aef3-c751ec8b891b,purchase,2024-04-26 22:20:08
